id,year,lustrum,count_by_lustrum,duration_minutes,genre,genre_simplified,word_plot_count,media_sentiment,topics_lustrum_keywords,count_female,count_male,female_presence,female_ratio,female_adj_percentage
bf2b9522-0bb9-439e-9508-68ecf61506f2,2002,2000,230,85,ComediaFantasíaCiencia ficción,Comedia,212,NEG,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,0,0,0.0,25.0
da0e80da-cbd8-4a24-b653-910c3aedb1a6,2002,2000,230,120,"drama, intriga",Drama,115,POS,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,7,0,0.0,0.0
4ab1343e-27e2-4949-9731-7dec6c007dd9,2002,2000,230,96,Bélica,Bélico,100,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,0,0,0.0,40.0
8ef37329-0d73-410e-bee9-0d9552f72d1b,2002,2000,230,112,Melodrama Psicológico,Drama,113,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",3,4,1,0.42857142857142855,28.57142857142857
b8faae1a-c2b5-4bec-bdb3-059ae4b06bef,2002,2000,230,108,drama,Drama,161,POS,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",3,6,1,0.3333333333333333,41.66666666666667
926c1e6e-7372-4812-b03e-07aa5d491b5b,2002,2000,230,112,Policiaco,Acción,74,NEG,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",1,1,1,0.5,42.857142857142854
d8c771d3-6688-452b-8221-5de551b238b5,2002,2000,230,103,Comedia,Comedia,44,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,2,0,0.0,33.33333333333333
81418376-98a4-49ff-be54-b80473b51e8e,2002,2000,230,106,Drama,Drama,207,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",6,13,1,0.3157894736842105,16.666666666666664
81a13ba9-7217-4ef6-9de1-bd5c1e02ed6c,2002,2000,230,94,Comedia,Comedia,51,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,0,0,0.0,66.66666666666666
9b68595f-ecde-45b6-b76f-6945eec41131,2002,2000,230,110,Drama,Drama,37,POS,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",1,3,1,0.25,25.0
d14ffa1e-dfd7-4634-a3ec-0e9d7c145e02,2002,2000,230,113,Drama social,Drama,47,NEG,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,0,0,0.0,33.33333333333333
a3d25a46-4c3f-4910-8c2d-447f906ed26e,2002,2000,230,14,Comedia,Comedia,47,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,2,0,0.0,0.0
ad4b7027-cc7c-48cb-b9be-2332bcffc98e,2002,2000,230,92,Drama,Drama,41,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,0,0,0.0,0.0
65d6becb-1596-473c-9729-2397e272984f,2002,2000,230,91,Comedia,Comedia,91,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",1,4,1,0.2,0.0
cce0826d-cb3a-4099-b980-e1540ddcbec9,2002,2000,230,100,"Intriga, Policiales",Suspenso,96,NEG,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,2,0,0.0,0.0
9aafa99e-b263-445f-ab7e-a9fe6a8cf290,2002,2000,230,100,Comedia,Comedia,60,NEG,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,0,0,0.0,0.0
b5632083-c83f-42cc-adcd-39eba8decbbe,2002,2000,230,85,Documental,Documental,66,POS,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,0,0,0.0,33.33333333333333
903c1690-502f-4ace-a3f3-7d2d59f81e87,2002,2000,230,114,Comedia  Musical,Comedia,199,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",5,10,1,0.3333333333333333,50.0
b822ea28-e333-406a-89df-767f4d74905c,2002,2000,230,133,"Crímenes, drama, cine político y suspenso",Drama,97,NEG,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,2,0,0.0,21.428571428571427
4e3cbfb3-5469-4382-83c8-05a25f08d1b4,2002,2000,230,99,Comedia,Comedia,204,NEG,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",4,11,1,0.26666666666666666,22.727272727272727
a6e58202-e63b-4d3a-8378-b4aff31897ad,2002,2000,230,130,Drama,Drama,20,POS,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,0,0,0.0,0.0
72301d56-abd3-4171-b355-eb763af1f167,2002,2000,230,135,Drama,Drama,36,NEG,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",1,2,1,0.3333333333333333,33.33333333333333
45601a90-f1ab-48ce-b39f-ae2343e3d653,2002,2000,230,96,Drama,Drama,121,NEG,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",1,2,1,0.3333333333333333,25.0
90b75cda-2d8b-4530-9e9e-8557a46ee41f,2002,2000,230,114,Comedia,Comedia,57,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",2,0,1,1.0,0.0
16fd5e06-db47-48ed-805d-b87c96018ad1,2002,2000,230,80,documental,Documental,77,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,0,0,0.0,44.44444444444444
3b7d5959-99a0-4726-9709-99331bf11f2f,2002,2000,230,86,Musical,Musical,48,POS,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",1,5,1,0.16666666666666666,0.0
2739eb96-a119-4265-8fcd-5ef5803c2334,2002,2000,230,95,Drama/ Ciencia ficción,Drama,73,NEG,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,0,0,0.0,50.0
c186369a-c8b7-4239-9692-b7718f29ae40,2002,2000,230,94,AcciónDramaSuspenso,Drama,53,POS,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,3,0,0.0,0.0
cc018276-7b67-4bab-9080-5b935f3fc056,2002,2000,230,104,Drama,Drama,123,POS,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",4,4,1,0.5,23.52941176470588
fd1261f6-da6f-4ddd-be2f-defa2e2778eb,2002,2000,230,102,Drama,Drama,99,NEG,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",3,9,1,0.25,0.0
cd002e6e-8f22-4c5d-9217-369a7cb91583,2001,2000,230,85,Animación,Animación,59,NEG,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,0,0,0.0,75.0
952175ff-f781-4310-946f-f389cb7bde5d,2001,2000,230,96,"Comedia, LGBT",Comedia,62,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",7,1,1,0.875,62.5
7abb6629-cb88-40a2-b58f-3e38b908a224,2001,2000,230,87,Drama,Drama,101,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",1,3,1,0.25,50.0
41a677cf-5221-4fab-a8c0-898e35ac87eb,2001,2000,230,110,Comedia dramática,Comedia,121,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,7,0,0.0,12.5
01c50f2f-c9e4-4759-b9ee-bdb1f73948a4,2001,2000,230,90,Drama,Drama,167,NEG,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",2,1,1,0.6666666666666666,50.0
e31e434a-11af-49f6-a075-cda7ef4cefb4,2001,2000,230,110,Thriller,Suspenso,95,NEG,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",2,1,1,0.6666666666666666,33.33333333333333
96f95f86-e894-4802-8afc-589199cf3416,2001,2000,230,105,Fantasía y aventuras,Aventura,28,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,4,0,0.0,50.0
0c4674bc-e5b5-4b5f-ab33-047c123f7756,2001,2000,230,100,Drama,Drama,66,POS,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",5,0,1,1.0,85.71428571428571
e134ddcf-d661-461f-b0f5-b2921ab15b43,2001,2000,230,90,Terror,Terror,113,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",4,5,1,0.4444444444444444,50.0
8bde0f3a-28fd-4282-b501-8efff6608d5a,2001,2000,230,90,Drama,Drama,62,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",1,3,1,0.25,100.0
d507fa74-a557-4a24-b709-3abc5ecbc949,2001,2000,230,118,Comedia,Comedia,37,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,3,0,0.0,55.55555555555556
fcefe241-9578-4218-8412-baf4d5f15329,2001,2000,230,83,Animación,Animación,69,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,2,0,0.0,50.0
c6a04b55-0ddf-470b-bdca-8989c74fa5ba,2001,2000,230,110,"Comedia romántica, comedia y romance",Comedia,184,NEG,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",5,4,1,0.5555555555555556,40.0
319d247a-e4c2-4b6d-a3f9-13617207df47,2001,2000,230,87,Comedia,Comedia,126,POS,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",2,0,1,1.0,40.0
cac66660-30c7-439d-bcea-09387cfc1abe,2001,2000,230,107,Dramaterror,Drama,127,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",1,7,1,0.125,23.076923076923077
b123501b-275f-4177-b5ad-0739cfc5dd21,2001,2000,230,93,Fantasía,Fantasía,72,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,2,0,0.0,25.0
27c80085-b83e-4ddb-ad11-f22dec368fde,2001,2000,230,100,Comedia,Comedia,65,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",2,5,1,0.2857142857142857,25.0
fa301428-332e-41bb-92c0-19b03b75d8ab,2001,2000,230,108,Drama,Drama,137,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,6,0,0.0,25.0
3d129511-e902-4e44-8b9f-b52b5580663f,2001,2000,230,70,Animación,Animación,148,NEG,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,0,0,0.0,15.384615384615385
70eeb776-3601-44e3-bf94-b2f47ea70e02,2001,2000,230,94,"Histórica, comedia",Comedia,48,NEG,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,2,0,0.0,16.666666666666664
abdabdab-227b-4f51-8377-be7b0d9da1e6,2001,2000,230,17,Comedia,Comedia,27,NEG,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,0,0,0.0,50.0
ff49510e-ec60-48b2-a4d1-6bfb730c2a6f,2001,2000,230,112,TragicomediaDramaSurrealismo,Drama,75,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",4,0,1,1.0,33.33333333333333
3bfd95c5-9bf5-402f-86c6-e2ba66eb87bd,2001,2000,230,128,drama,Drama,53,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,2,0,0.0,25.0
245eea2e-e6a3-4125-abba-e9ecfce0bfab,2001,2000,230,93,documental,Documental,132,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,1,0,0.0,22.22222222222222
9e414c73-07a6-48c4-ac07-20e3569a83fd,2001,2000,230,99,Comedia,Comedia,56,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,2,0,0.0,50.0
c05dddf1-fb5f-4158-8c04-65b4d38024d0,2001,2000,230,104,SuspensoTerrorFantaterror,Suspenso,74,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",4,3,1,0.5714285714285714,80.0
670c81df-ad54-4422-b3f9-75f8c197bd11,2001,2000,230,93,Drama,Drama,62,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",1,2,1,0.3333333333333333,0.0
f93a2bfe-059a-4932-9c99-5a35c34adc46,2001,2000,230,109,Drama,Drama,42,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,2,0,0.0,62.5
df2428fd-d568-4b22-9a62-5c28b0675e88,2001,2000,230,98,Drama,Drama,75,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",1,4,1,0.2,40.0
fef94019-00c9-4bc4-8882-e3f9cf7452d7,2001,2000,230,86,Terror,Terror,126,NEG,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,0,0,0.0,22.22222222222222
a55a5be5-e129-4065-8c1e-66563fc70ffa,2001,2000,230,191,Biográficas,Histórico,107,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",3,0,1,1.0,28.57142857142857
bf463102-b7fa-4863-b5af-0d9a17c573e3,2001,2000,230,110,Drama,Drama,99,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",2,3,1,0.4,0.0
ca3d3ed5-68a3-4386-aa28-4bb21688f645,2001,2000,230,112,Drama,Drama,185,POS,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",6,1,1,0.8571428571428571,11.11111111111111
a0d09652-c7af-4df7-937c-55e5d49f9f5d,2001,2000,230,88,Drama,Drama,100,NEG,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,1,0,0.0,60.0
21a3d993-4564-4326-8486-a254b397a09c,2001,2000,230,100,Drama,Drama,67,POS,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",2,2,1,0.5,11.11111111111111
52f94504-f471-49fa-a131-47382b3eacfb,2001,2000,230,99,Drama,Drama,56,POS,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",2,2,1,0.5,80.0
1d0f45bb-370b-4087-9891-448356ab18b9,2001,2000,230,95,DramaSuspenso,Drama,39,NEG,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,1,0,0.0,0.0
890736b4-baa2-4068-be21-95f809cc4367,2001,2000,230,92,Terror,Terror,145,NEG,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",0,0,0,0.0,27.27272727272727
b38afd55-bd87-4aa9-b397-4400db0626ad,2001,2000,230,103,"drama, intriga",Drama,249,NEU,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",4,5,1,0.4444444444444444,27.27272727272727
e340ebbe-b643-45ce-a8aa-5a2a6ad5c426,2001,2000,230,97,DramaHistórica,Drama,155,POS,"Tópico 0: vida, años, padre, joven, vive, historia, daniel, hijo, amor, española | Tópico 1: película, personajes, tres, país, nueva, torrente, kosovo, regimiento, director, protagonistas | Tópico 2: tierra, pinocho, bacterio, gepetto, amigos, hace, niños, barco, invento, kirik",4,2,1,0.6666666666666666,33.33333333333333
